VACCINE,STATE,APPLICANTS,VACCINATED,YEAR
Vitamin A Dose-9,Rajasthan,1461000,444198,2012
Vitamin A Dose-9,Rajasthan,1483000,400019,2013
Vitamin A Dose-9,Rajasthan,1505000,467582,2014
Vitamin A Dose-9,Rajasthan,1528000,454900,2015
Vitamin A Dose-9,Rajasthan,1548000,447177,2016
Vitamin A Dose-9,Rajasthan,1568000,594617,2017
Vitamin A Dose-9,Rajasthan,1668000,429239,2018
Vitamin A Dose-9,Rajasthan,1688500,627080,2019
Vitamin A Dose-9,Uttar Pradesh,4785000,282368,2008
Vitamin A Dose-9,Uttar Pradesh,4873000,1129151,2009
Vitamin A Dose-9,Uttar Pradesh,4960000,537393,2010
Vitamin A Dose-9,Uttar Pradesh,4805000,293461,2011
Vitamin A Dose-9,Uttar Pradesh,4887000,510343,2012
Vitamin A Dose-9,Uttar Pradesh,4971000,2135390,2013
Vitamin A Dose-9,Uttar Pradesh,5053000,2442171,2014
Vitamin A Dose-9,Uttar Pradesh,5143000,3128064,2015
Vitamin A Dose-9,Uttar Pradesh,5223000,1520625,2016
Vitamin A Dose-9,Uttar Pradesh,5303000,2479035,2017
Vitamin A Dose-9,Uttar Pradesh,5083000,447872,2018
Vitamin A Dose-9,Uttar Pradesh,5157500,2032392,2019
Vitamin A Dose-9,Uttarakhand,203000,1304,2008
Vitamin A Dose-9,Uttarakhand,206000,19952,2009
Vitamin A Dose-9,Uttarakhand,209000,43278,2010
Vitamin A Dose-9,Uttarakhand,210000,30923,2011
Vitamin A Dose-9,Uttarakhand,213000,29568,2012
Vitamin A Dose-9,Uttarakhand,216000,3451,2013
Vitamin A Dose-9,Uttarakhand,219000,21548,2014
Vitamin A Dose-9,Uttarakhand,222000,31610,2015
Vitamin A Dose-9,Uttarakhand,225000,45874,2016
Vitamin A Dose-9,Uttarakhand,228000,6408,2017
Vitamin A Dose-9,Uttarakhand,217000,2519,2018
Vitamin A Dose-9,Uttarakhand,218900,30172,2019
Vitamin A Dose-9,Andhra Pradesh Old,1450000,143611,2008
Vitamin A Dose-9,Andhra Pradesh Old,1463000,450321,2009
Vitamin A Dose-9,Andhra Pradesh Old,1477000,940875,2010
Vitamin A Dose-9,Andhra Pradesh Old,1369000,268107,2011
Vitamin A Dose-9,Andhra Pradesh Old,1381000,137749,2012
Vitamin A Dose-9,Andhra Pradesh Old,1392000,587003,2013
Vitamin A Dose-9,Goa,32000,13765,2008
Vitamin A Dose-9,Goa,33000,14423,2009
Vitamin A Dose-9,Goa,34000,16502,2010
Vitamin A Dose-9,Goa,21000,14834,2011
Vitamin A Dose-9,Goa,22000,15433,2012
Vitamin A Dose-9,Goa,23000,13483,2013
Vitamin A Dose-9,Goa,23000,14470,2014
Vitamin A Dose-9,Goa,24000,14570,2015
Vitamin A Dose-9,Goa,25000,13679,2016
Vitamin A Dose-9,Goa,25000,14911,2017
Vitamin A Dose-9,Goa,25000,13796,2018
Vitamin A Dose-9,Goa,25100,12707,2019
Vitamin A Dose-9,Gujarat,1114000,67485,2008
Vitamin A Dose-9,Gujarat,1129000,1071742,2009
Vitamin A Dose-9,Gujarat,1145000,860930,2010
Vitamin A Dose-9,Gujarat,1082000,507194,2011
Vitamin A Dose-9,Gujarat,1096000,509579,2012
Vitamin A Dose-9,Gujarat,1110000,709815,2013
Vitamin A Dose-9,Gujarat,1124000,791516,2014
Vitamin A Dose-9,Gujarat,1139000,755947,2015
Vitamin A Dose-9,Gujarat,1212000,631623,2016
Vitamin A Dose-9,Gujarat,1165000,716327,2017
Vitamin A Dose-9,Gujarat,1248000,614545,2018
Vitamin A Dose-9,Gujarat,1260400,491924,2019
Vitamin A Dose-9,Haryana,504000,22512,2008
Vitamin A Dose-9,Haryana,513000,194469,2009
Vitamin A Dose-9,Haryana,521000,196405,2010
Vitamin A Dose-9,Haryana,473000,245646,2011
Vitamin A Dose-9,Haryana,481000,106325,2012
Vitamin A Dose-9,Haryana,488000,163839,2013
Vitamin A Dose-9,Haryana,496000,295563,2014
Vitamin A Dose-9,Haryana,504000,272743,2015
Vitamin A Dose-9,Haryana,503000,111966,2016
Vitamin A Dose-9,Haryana,518000,249786,2017
Vitamin A Dose-9,Haryana,532000,234964,2018
Vitamin A Dose-9,Haryana,539500,361987,2019
Vitamin A Dose-9,Karnataka,1048000,296352,2008
Vitamin A Dose-9,Karnataka,1060000,549582,2009
Vitamin A Dose-9,Karnataka,1071000,411887,2010
Vitamin A Dose-9,Karnataka,997000,482913,2011
Vitamin A Dose-9,Karnataka,1007000,478810,2012
Vitamin A Dose-9,Karnataka,1017000,543235,2013
Vitamin A Dose-9,Karnataka,1027000,558571,2014
Vitamin A Dose-9,Karnataka,1038000,71725,2015
Vitamin A Dose-9,Karnataka,1069000,575349,2016
Vitamin A Dose-9,Karnataka,1056000,1060808,2017
Vitamin A Dose-9,Karnataka,1118000,150971,2018
Vitamin A Dose-9,Karnataka,1126400,732937,2019
Vitamin A Dose-9,Kerala,548000,5728,2008
Vitamin A Dose-9,Kerala,552000,202664,2009
Vitamin A Dose-9,Kerala,556000,244573,2010
Vitamin A Dose-9,Kerala,496000,190852,2011
Vitamin A Dose-9,Kerala,499000,150231,2012
Vitamin A Dose-9,Kerala,502000,106208,2013
Vitamin A Dose-9,Kerala,505000,156253,2014
Vitamin A Dose-9,Kerala,509000,192457,2015
Vitamin A Dose-9,Kerala,521000,172974,2016
Vitamin A Dose-9,Kerala,514000,261837,2017
Vitamin A Dose-9,Kerala,524000,250574,2018
Vitamin A Dose-9,Kerala,526600,231460,2019
Vitamin A Dose-9,Maharashtra,2078000,529409,2008
Vitamin A Dose-9,Maharashtra,2108000,654821,2009
Vitamin A Dose-9,Maharashtra,2138000,696386,2010
Vitamin A Dose-9,Maharashtra,1949000,456316,2011
Vitamin A Dose-9,Maharashtra,1975000,319342,2012
Vitamin A Dose-9,Maharashtra,2001000,550672,2013
Vitamin A Dose-9,Maharashtra,2026000,760545,2014
Vitamin A Dose-9,Maharashtra,2054000,1168284,2015
Vitamin A Dose-9,Maharashtra,2106000,933027,2016
Vitamin A Dose-9,Maharashtra,2103000,1065818,2017
Vitamin A Dose-9,Maharashtra,2061000,1048917,2018
Vitamin A Dose-9,Maharashtra,2084400,938245,2019
Vitamin A Dose-9,Punjab,463000,4208,2008
Vitamin A Dose-9,Punjab,468000,69516,2009
Vitamin A Dose-9,Punjab,474000,283451,2010
Vitamin A Dose-9,Punjab,462000,234280,2011
Vitamin A Dose-9,Punjab,467000,162179,2012
Vitamin A Dose-9,Punjab,471000,248536,2013
Vitamin A Dose-9,Punjab,476000,260655,2014
Vitamin A Dose-9,Punjab,481000,249869,2015
Vitamin A Dose-9,Punjab,485000,281154,2016
Vitamin A Dose-9,Punjab,490000,286146,2017
Vitamin A Dose-9,Punjab,471000,264740,2018
Vitamin A Dose-9,Punjab,474300,78616,2019
Vitamin A Dose-9,Tamil Nadu,1033000,606456,2008
Vitamin A Dose-9,Tamil Nadu,1041000,911618,2009
Vitamin A Dose-9,Tamil Nadu,1047000,610370,2010
Vitamin A Dose-9,Tamil Nadu,1101000,1106108,2011
Vitamin A Dose-9,Tamil Nadu,1108000,1156989,2012
Vitamin A Dose-9,Tamil Nadu,1114000,820459,2013
Vitamin A Dose-9,Tamil Nadu,1120000,702300,2014
Vitamin A Dose-9,Tamil Nadu,1127000,552459,2015
Vitamin A Dose-9,Tamil Nadu,1133000,646215,2016
Vitamin A Dose-9,Tamil Nadu,1138000,33952,2017
Vitamin A Dose-9,Tamil Nadu,1101000,627207,2018
Vitamin A Dose-9,Tamil Nadu,1105500,551457,2019
Vitamin A Dose-9,West Bengal,1625000,19535,2008
Vitamin A Dose-9,West Bengal,1640000,156187,2009
Vitamin A Dose-9,West Bengal,1655000,390993,2010
Vitamin A Dose-9,West Bengal,1395000,311586,2011
Vitamin A Dose-9,West Bengal,1408000,60630,2012
Vitamin A Dose-9,West Bengal,1420000,134753,2013
Vitamin A Dose-9,West Bengal,1433000,531751,2014
Vitamin A Dose-9,West Bengal,1446000,639258,2015
Vitamin A Dose-9,West Bengal,1459000,795396,2016
Vitamin A Dose-9,West Bengal,1471000,1110279,2017
Vitamin A Dose-9,West Bengal,1665000,836539,2018
Vitamin A Dose-9,West Bengal,1678500,470469,2019
Vitamin A Dose-9,A & N Islands,9000,0,2008
Vitamin A Dose-9,A & N Islands,9000,7451,2009
Vitamin A Dose-9,A & N Islands,10000,5158,2010
Vitamin A Dose-9,A & N Islands,6000,803,2011
Vitamin A Dose-9,A & N Islands,6000,3142,2012
Vitamin A Dose-9,A & N Islands,6000,5342,2013
Vitamin A Dose-9,A & N Islands,6000,7423,2014
Vitamin A Dose-9,A & N Islands,6000,6449,2015
Vitamin A Dose-9,A & N Islands,6000,5452,2016
Vitamin A Dose-9,A & N Islands,6000,4024,2017
Vitamin A Dose-9,A & N Islands,7000,3693,2018
Vitamin A Dose-9,A & N Islands,7000,4306,2019
Vitamin A Dose-9,Chandigarh,25000,0,2008
Vitamin A Dose-9,Chandigarh,26000,5557,2009
Vitamin A Dose-9,Chandigarh,27000,7111,2010
Vitamin A Dose-9,Chandigarh,16000,6412,2011
Vitamin A Dose-9,Chandigarh,16000,5925,2012
Vitamin A Dose-9,Chandigarh,17000,4705,2013
Vitamin A Dose-9,Chandigarh,18000,321,2014
Vitamin A Dose-9,Chandigarh,19000,7820,2015
Vitamin A Dose-9,Chandigarh,19000,10277,2016
Vitamin A Dose-9,Chandigarh,20000,4647,2017
Vitamin A Dose-9,Chandigarh,24000,11908,2018
Vitamin A Dose-9,Chandigarh,24700,10960,2019
Vitamin A Dose-9,Dadra & Nagar Haveli,6000,0,2008
Vitamin A Dose-9,Dadra & Nagar Haveli,6000,237,2009
Vitamin A Dose-9,Dadra & Nagar Haveli,7000,422,2010
Vitamin A Dose-9,Dadra & Nagar Haveli,5000,232,2011
Vitamin A Dose-9,Dadra & Nagar Haveli,5000,498,2012
Vitamin A Dose-9,Dadra & Nagar Haveli,6000,1060,2013
Vitamin A Dose-9,Dadra & Nagar Haveli,6000,177,2014
Vitamin A Dose-9,Dadra & Nagar Haveli,6000,630,2015
Vitamin A Dose-9,Dadra & Nagar Haveli,6000,951,2016
Vitamin A Dose-9,Dadra & Nagar Haveli,6000,1898,2017
Vitamin A Dose-9,Dadra & Nagar Haveli,10000,3172,2018
Vitamin A Dose-9,Dadra & Nagar Haveli,10300,3801,2019
Vitamin A Dose-9,Daman & Diu,5000,0,2008
Vitamin A Dose-9,Daman & Diu,5000,0,2009
Vitamin A Dose-9,Daman & Diu,5000,1181,2010
Vitamin A Dose-9,Daman & Diu,4000,928,2011
Vitamin A Dose-9,Daman & Diu,4000,1343,2012
Vitamin A Dose-9,Daman & Diu,4000,999,2013
Vitamin A Dose-9,Daman & Diu,4000,1092,2014
Vitamin A Dose-9,Daman & Diu,4000,1106,2015
Vitamin A Dose-9,Daman & Diu,4000,1424,2016
Vitamin A Dose-9,Daman & Diu,5000,2695,2017
Vitamin A Dose-9,Daman & Diu,5000,2694,2018
Vitamin A Dose-9,Daman & Diu,5700,2456,2019
Vitamin A Dose-9,Delhi,313000,8036,2008
Vitamin A Dose-9,Delhi,322000,25460,2009
Vitamin A Dose-9,Delhi,331000,34167,2010
Vitamin A Dose-9,Delhi,254000,22464,2011
Vitamin A Dose-9,Delhi,261000,28401,2012
Vitamin A Dose-9,Delhi,269000,52113,2013
Vitamin A Dose-9,Delhi,276000,105989,2014
Vitamin A Dose-9,Delhi,285000,69296,2015
Vitamin A Dose-9,Delhi,266000,55136,2016
Vitamin A Dose-9,Delhi,302000,56550,2017
Vitamin A Dose-9,Delhi,357000,100207,2018
Vitamin A Dose-9,Delhi,367000,13971,2019
Vitamin A Dose-9,Lakshadweep,1000,0,2008
Vitamin A Dose-9,Lakshadweep,1000,0,2009
Vitamin A Dose-9,Lakshadweep,1000,166,2010
Vitamin A Dose-9,Lakshadweep,1000,702,2011
Vitamin A Dose-9,Lakshadweep,1000,352,2012
Vitamin A Dose-9,Lakshadweep,1000,46,2013
Vitamin A Dose-9,Lakshadweep,1000,0,2014
Vitamin A Dose-9,Lakshadweep,1000,12,2015
Vitamin A Dose-9,Lakshadweep,1000,475,2016
Vitamin A Dose-9,Lakshadweep,1000,17,2017
Vitamin A Dose-9,Puducherry,24000,1032,2008
Vitamin A Dose-9,Puducherry,25000,7177,2009
Vitamin A Dose-9,Puducherry,27000,4810,2010
Vitamin A Dose-9,Puducherry,18000,3500,2011
Vitamin A Dose-9,Puducherry,19000,442,2012
Vitamin A Dose-9,Puducherry,20000,3520,2013
Vitamin A Dose-9,Puducherry,21000,5181,2014
Vitamin A Dose-9,Puducherry,22000,8426,2015
Vitamin A Dose-9,Puducherry,22000,8079,2016
Vitamin A Dose-9,Puducherry,23000,12760,2017
